,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2019444,1982-03-01,4.63,0.261,Dijon,France,47.42N,5.92E
2019445,1982-04-01,7.736999999999999,0.174,Dijon,France,47.42N,5.92E
2019446,1982-05-01,13.104,0.26899999999999996,Dijon,France,47.42N,5.92E
2019447,1982-06-01,17.052,0.256,Dijon,France,47.42N,5.92E
2019448,1982-07-01,19.677,0.349,Dijon,France,47.42N,5.92E
2019449,1982-08-01,17.066,0.16899999999999998,Dijon,France,47.42N,5.92E
2019450,1982-09-01,16.558,0.115,Dijon,France,47.42N,5.92E
2019451,1982-10-01,9.458,0.19,Dijon,France,47.42N,5.92E
2019452,1982-11-01,6.363,0.224,Dijon,France,47.42N,5.92E
2019453,1982-12-01,2.6630000000000003,0.248,Dijon,France,47.42N,5.92E
2019454,1983-01-01,3.085,0.195,Dijon,France,47.42N,5.92E
2019455,1983-02-01,-0.09099999999999996,0.439,Dijon,France,47.42N,5.92E
2019456,1983-03-01,5.4479999999999995,0.212,Dijon,France,47.42N,5.92E
2019457,1983-04-01,8.379,0.25,Dijon,France,47.42N,5.92E
2019458,1983-05-01,10.380999999999998,0.218,Dijon,France,47.42N,5.92E
2019459,1983-06-01,17.073999999999998,0.258,Dijon,France,47.42N,5.92E
2019460,1983-07-01,22.43,0.285,Dijon,France,47.42N,5.92E
2019461,1983-08-01,18.872,0.293,Dijon,France,47.42N,5.92E
2019462,1983-09-01,14.888,0.263,Dijon,France,47.42N,5.92E
2019463,1983-10-01,9.676,0.302,Dijon,France,47.42N,5.92E
2019464,1983-11-01,4.175,0.465,Dijon,France,47.42N,5.92E
2019465,1983-12-01,1.719,0.41,Dijon,France,47.42N,5.92E
2019466,1984-01-01,1.579,0.525,Dijon,France,47.42N,5.92E
2019467,1984-02-01,0.8070000000000002,0.51,Dijon,France,47.42N,5.92E
2019468,1984-03-01,3.3600000000000003,0.23,Dijon,France,47.42N,5.92E
2019469,1984-04-01,7.842999999999999,0.188,Dijon,France,47.42N,5.92E
2019470,1984-05-01,9.712,0.268,Dijon,France,47.42N,5.92E
2019471,1984-06-01,15.078,0.211,Dijon,France,47.42N,5.92E
2019472,1984-07-01,17.893,0.379,Dijon,France,47.42N,5.92E
2019473,1984-08-01,17.586,0.207,Dijon,France,47.42N,5.92E
2019474,1984-09-01,13.068,0.312,Dijon,France,47.42N,5.92E
2019475,1984-10-01,10.264,0.228,Dijon,France,47.42N,5.92E
2019476,1984-11-01,7.365,0.406,Dijon,France,47.42N,5.92E
2019477,1984-12-01,2.002,0.175,Dijon,France,47.42N,5.92E
2019478,1985-01-01,-4.840000000000002,0.26,Dijon,France,47.42N,5.92E
2019479,1985-02-01,0.7350000000000001,0.513,Dijon,France,47.42N,5.92E
2019480,1985-03-01,3.5610000000000004,0.247,Dijon,France,47.42N,5.92E
2019481,1985-04-01,8.883,0.321,Dijon,France,47.42N,5.92E
2019482,1985-05-01,12.308,0.247,Dijon,France,47.42N,5.92E
2019483,1985-06-01,14.52,0.34299999999999997,Dijon,France,47.42N,5.92E
2019484,1985-07-01,19.127,0.28600000000000003,Dijon,France,47.42N,5.92E
2019485,1985-08-01,17.23,0.306,Dijon,France,47.42N,5.92E
2019486,1985-09-01,16.149,0.381,Dijon,France,47.42N,5.92E
2019487,1985-10-01,10.206,0.332,Dijon,France,47.42N,5.92E
2019488,1985-11-01,1.6629999999999998,0.312,Dijon,France,47.42N,5.92E
2019489,1985-12-01,3.388,0.5489999999999999,Dijon,France,47.42N,5.92E
2019490,1986-01-01,1.318,0.336,Dijon,France,47.42N,5.92E
2019491,1986-02-01,-4.364999999999998,0.5770000000000001,Dijon,France,47.42N,5.92E
2019492,1986-03-01,4.04,0.511,Dijon,France,47.42N,5.92E
2019493,1986-04-01,5.930999999999999,0.243,Dijon,France,47.42N,5.92E
2019494,1986-05-01,14.099,0.25,Dijon,France,47.42N,5.92E
2019495,1986-06-01,16.692999999999998,0.336,Dijon,France,47.42N,5.92E
2019496,1986-07-01,18.204,0.201,Dijon,France,47.42N,5.92E
2019497,1986-08-01,17.24,0.228,Dijon,France,47.42N,5.92E
2019498,1986-09-01,13.933,0.22,Dijon,France,47.42N,5.92E
2019499,1986-10-01,11.17,0.289,Dijon,France,47.42N,5.92E
2019500,1986-11-01,6.042999999999999,0.413,Dijon,France,47.42N,5.92E
2019501,1986-12-01,2.075,0.193,Dijon,France,47.42N,5.92E
2019502,1987-01-01,-4.021000000000001,0.221,Dijon,France,47.42N,5.92E
2019503,1987-02-01,1.526,0.196,Dijon,France,47.42N,5.92E
2019504,1987-03-01,2.6,0.247,Dijon,France,47.42N,5.92E
2019505,1987-04-01,10.011,0.14800000000000002,Dijon,France,47.42N,5.92E
2019506,1987-05-01,10.148,0.262,Dijon,France,47.42N,5.92E
2019507,1987-06-01,14.45,0.19,Dijon,France,47.42N,5.92E
2019508,1987-07-01,18.11,0.187,Dijon,France,47.42N,5.92E
2019509,1987-08-01,17.538,0.256,Dijon,France,47.42N,5.92E
2019510,1987-09-01,16.951,0.305,Dijon,France,47.42N,5.92E
2019511,1987-10-01,11.105,0.192,Dijon,France,47.42N,5.92E
2019512,1987-11-01,5.206,0.317,Dijon,France,47.42N,5.92E
2019513,1987-12-01,2.536,0.374,Dijon,France,47.42N,5.92E
2019514,1988-01-01,4.4910000000000005,0.316,Dijon,France,47.42N,5.92E
2019515,1988-02-01,2.55,0.387,Dijon,France,47.42N,5.92E
2019516,1988-03-01,4.3839999999999995,0.306,Dijon,France,47.42N,5.92E
2019517,1988-04-01,9.5,0.335,Dijon,France,47.42N,5.92E
2019518,1988-05-01,13.897,0.266,Dijon,France,47.42N,5.92E
2019519,1988-06-01,15.784,0.18600000000000003,Dijon,France,47.42N,5.92E
2019520,1988-07-01,17.531,0.17600000000000002,Dijon,France,47.42N,5.92E
2019521,1988-08-01,18.394,0.185,Dijon,France,47.42N,5.92E
2019522,1988-09-01,14.203,0.25,Dijon,France,47.42N,5.92E
2019523,1988-10-01,11.129,0.17800000000000002,Dijon,France,47.42N,5.92E
2019524,1988-11-01,3.619,0.26,Dijon,France,47.42N,5.92E
2019525,1988-12-01,3.403,0.26899999999999996,Dijon,France,47.42N,5.92E
2019526,1989-01-01,1.767,0.474,Dijon,France,47.42N,5.92E
2019527,1989-02-01,3.0239999999999996,0.331,Dijon,France,47.42N,5.92E
2019528,1989-03-01,8.405,0.234,Dijon,France,47.42N,5.92E
2019529,1989-04-01,7.239999999999998,0.289,Dijon,France,47.42N,5.92E
2019530,1989-05-01,15.087,0.231,Dijon,France,47.42N,5.92E
2019531,1989-06-01,15.808,0.249,Dijon,France,47.42N,5.92E
2019532,1989-07-01,19.055,0.303,Dijon,France,47.42N,5.92E
2019533,1989-08-01,18.341,0.314,Dijon,France,47.42N,5.92E
2019534,1989-09-01,14.647,0.27699999999999997,Dijon,France,47.42N,5.92E
2019535,1989-10-01,11.127,0.358,Dijon,France,47.42N,5.92E
2019536,1989-11-01,3.734,0.481,Dijon,France,47.42N,5.92E
2019537,1989-12-01,2.6919999999999997,0.693,Dijon,France,47.42N,5.92E
2019538,1990-01-01,1.615,0.487,Dijon,France,47.42N,5.92E
2019539,1990-02-01,7.105,0.276,Dijon,France,47.42N,5.92E
2019540,1990-03-01,7.5299999999999985,0.265,Dijon,France,47.42N,5.92E
2019541,1990-04-01,7.3809999999999985,0.201,Dijon,France,47.42N,5.92E
2019542,1990-05-01,14.979,0.192,Dijon,France,47.42N,5.92E
2019543,1990-06-01,15.342,0.268,Dijon,France,47.42N,5.92E
2019544,1990-07-01,18.429,0.205,Dijon,France,47.42N,5.92E
2019545,1990-08-01,19.406,0.212,Dijon,France,47.42N,5.92E
2019546,1990-09-01,13.577,0.263,Dijon,France,47.42N,5.92E
2019547,1990-10-01,11.694,0.263,Dijon,France,47.42N,5.92E
2019548,1990-11-01,4.899,0.254,Dijon,France,47.42N,5.92E
2019549,1990-12-01,0.2830000000000001,0.208,Dijon,France,47.42N,5.92E
2019550,1991-01-01,1.568,0.319,Dijon,France,47.42N,5.92E
2019551,1991-02-01,-0.4949999999999999,0.442,Dijon,France,47.42N,5.92E
2019552,1991-03-01,8.022,0.278,Dijon,France,47.42N,5.92E
2019553,1991-04-01,7.580999999999999,0.215,Dijon,France,47.42N,5.92E
2019554,1991-05-01,10.365,0.298,Dijon,France,47.42N,5.92E
2019555,1991-06-01,14.458,0.235,Dijon,France,47.42N,5.92E
2019556,1991-07-01,19.711,0.16899999999999998,Dijon,France,47.42N,5.92E
2019557,1991-08-01,20.064,0.211,Dijon,France,47.42N,5.92E
2019558,1991-09-01,16.669,0.218,Dijon,France,47.42N,5.92E
2019559,1991-10-01,8.879,0.165,Dijon,France,47.42N,5.92E
2019560,1991-11-01,4.723,0.162,Dijon,France,47.42N,5.92E
2019561,1991-12-01,0.29200000000000004,0.488,Dijon,France,47.42N,5.92E
2019562,1992-01-01,-0.23300000000000004,0.542,Dijon,France,47.42N,5.92E
2019563,1992-02-01,2.6460000000000004,0.463,Dijon,France,47.42N,5.92E
2019564,1992-03-01,6.141,0.282,Dijon,France,47.42N,5.92E
2019565,1992-04-01,8.5,0.266,Dijon,France,47.42N,5.92E
2019566,1992-05-01,14.853000000000002,0.166,Dijon,France,47.42N,5.92E
2019567,1992-06-01,15.959,0.191,Dijon,France,47.42N,5.92E
2019568,1992-07-01,19.073,0.231,Dijon,France,47.42N,5.92E
2019569,1992-08-01,20.307,0.3,Dijon,France,47.42N,5.92E
2019570,1992-09-01,14.453,0.322,Dijon,France,47.42N,5.92E
2019571,1992-10-01,7.648,0.322,Dijon,France,47.42N,5.92E
2019572,1992-11-01,6.774,0.306,Dijon,France,47.42N,5.92E
2019573,1992-12-01,2.394,0.679,Dijon,France,47.42N,5.92E
2019574,1993-01-01,3.687,0.14800000000000002,Dijon,France,47.42N,5.92E
2019575,1993-02-01,0.3300000000000001,0.28800000000000003,Dijon,France,47.42N,5.92E
2019576,1993-03-01,5.26,0.19,Dijon,France,47.42N,5.92E
2019577,1993-04-01,10.277,0.247,Dijon,France,47.42N,5.92E
2019578,1993-05-01,14.059,0.317,Dijon,France,47.42N,5.92E
2019579,1993-06-01,16.832,0.179,Dijon,France,47.42N,5.92E
2019580,1993-07-01,17.261,0.29,Dijon,France,47.42N,5.92E
2019581,1993-08-01,17.837999999999994,0.234,Dijon,France,47.42N,5.92E
2019582,1993-09-01,13.222,0.337,Dijon,France,47.42N,5.92E
2019583,1993-10-01,8.267000000000001,0.179,Dijon,France,47.42N,5.92E
2019584,1993-11-01,1.883,0.365,Dijon,France,47.42N,5.92E
2019585,1993-12-01,4.011,0.341,Dijon,France,47.42N,5.92E
2019586,1994-01-01,2.773,0.408,Dijon,France,47.42N,5.92E
2019587,1994-02-01,3.04,0.311,Dijon,France,47.42N,5.92E
2019588,1994-03-01,8.818999999999997,0.213,Dijon,France,47.42N,5.92E
2019589,1994-04-01,7.313999999999999,0.255,Dijon,France,47.42N,5.92E
2019590,1994-05-01,13.273,0.126,Dijon,France,47.42N,5.92E
2019591,1994-06-01,16.820999999999998,0.226,Dijon,France,47.42N,5.92E
2019592,1994-07-01,21.526999999999997,0.17800000000000002,Dijon,France,47.42N,5.92E
2019593,1994-08-01,19.351,0.28300000000000003,Dijon,France,47.42N,5.92E
2019594,1994-09-01,13.825,0.358,Dijon,France,47.42N,5.92E
2019595,1994-10-01,10.216,0.192,Dijon,France,47.42N,5.92E
2019596,1994-11-01,8.305,0.34,Dijon,France,47.42N,5.92E
2019597,1994-12-01,4.1160000000000005,0.299,Dijon,France,47.42N,5.92E
2019598,1995-01-01,1.3869999999999998,0.32,Dijon,France,47.42N,5.92E
2019599,1995-02-01,5.686,0.26899999999999996,Dijon,France,47.42N,5.92E
2019600,1995-03-01,4.439,0.22,Dijon,France,47.42N,5.92E
2019601,1995-04-01,8.724,0.196,Dijon,France,47.42N,5.92E
2019602,1995-05-01,13.001,0.256,Dijon,France,47.42N,5.92E
2019603,1995-06-01,14.959,0.253,Dijon,France,47.42N,5.92E
2019604,1995-07-01,20.779,0.202,Dijon,France,47.42N,5.92E
2019605,1995-08-01,18.563,0.174,Dijon,France,47.42N,5.92E
2019606,1995-09-01,12.377,0.342,Dijon,France,47.42N,5.92E
2019607,1995-10-01,13.22,0.241,Dijon,France,47.42N,5.92E
2019608,1995-11-01,4.885,0.258,Dijon,France,47.42N,5.92E
2019609,1995-12-01,0.922,0.318,Dijon,France,47.42N,5.92E
2019610,1996-01-01,1.513,0.461,Dijon,France,47.42N,5.92E
2019611,1996-02-01,0.4840000000000002,0.306,Dijon,France,47.42N,5.92E
2019612,1996-03-01,4.032,0.061,Dijon,France,47.42N,5.92E
2019613,1996-04-01,9.408,0.25,Dijon,France,47.42N,5.92E
2019614,1996-05-01,12.044,0.25,Dijon,France,47.42N,5.92E
2019615,1996-06-01,17.002,0.156,Dijon,France,47.42N,5.92E
2019616,1996-07-01,17.465,0.122,Dijon,France,47.42N,5.92E
2019617,1996-08-01,17.246,0.181,Dijon,France,47.42N,5.92E
2019618,1996-09-01,11.722,0.292,Dijon,France,47.42N,5.92E
2019619,1996-10-01,9.722,0.18600000000000003,Dijon,France,47.42N,5.92E
2019620,1996-11-01,4.673,0.222,Dijon,France,47.42N,5.92E
2019621,1996-12-01,0.3230000000000001,0.444,Dijon,France,47.42N,5.92E
2019622,1997-01-01,-1.12,0.826,Dijon,France,47.42N,5.92E
2019623,1997-02-01,4.859,0.287,Dijon,France,47.42N,5.92E
2019624,1997-03-01,7.952000000000001,0.311,Dijon,France,47.42N,5.92E
2019625,1997-04-01,8.245999999999999,0.236,Dijon,France,47.42N,5.92E
2019626,1997-05-01,13.743,0.241,Dijon,France,47.42N,5.92E
2019627,1997-06-01,15.923,0.174,Dijon,France,47.42N,5.92E
2019628,1997-07-01,17.498,0.258,Dijon,France,47.42N,5.92E
2019629,1997-08-01,20.571,0.212,Dijon,France,47.42N,5.92E
2019630,1997-09-01,15.566,0.191,Dijon,France,47.42N,5.92E
2019631,1997-10-01,9.491,0.262,Dijon,France,47.42N,5.92E
2019632,1997-11-01,5.774,0.327,Dijon,France,47.42N,5.92E
2019633,1997-12-01,2.865,0.276,Dijon,France,47.42N,5.92E
2019634,1998-01-01,2.627,0.285,Dijon,France,47.42N,5.92E
2019635,1998-02-01,3.886,0.5479999999999999,Dijon,France,47.42N,5.92E
2019636,1998-03-01,6.36,0.196,Dijon,France,47.42N,5.92E
2019637,1998-04-01,8.402999999999999,0.293,Dijon,France,47.42N,5.92E
2019638,1998-05-01,14.59,0.121,Dijon,France,47.42N,5.92E
2019639,1998-06-01,16.982,0.129,Dijon,France,47.42N,5.92E
2019640,1998-07-01,18.211,0.3,Dijon,France,47.42N,5.92E
2019641,1998-08-01,18.419,0.158,Dijon,France,47.42N,5.92E
2019642,1998-09-01,14.119000000000002,0.313,Dijon,France,47.42N,5.92E
2019643,1998-10-01,9.597,0.297,Dijon,France,47.42N,5.92E
2019644,1998-11-01,2.053,0.244,Dijon,France,47.42N,5.92E
2019645,1998-12-01,1.505,0.149,Dijon,France,47.42N,5.92E
2019646,1999-01-01,2.945,0.244,Dijon,France,47.42N,5.92E
2019647,1999-02-01,0.954,0.399,Dijon,France,47.42N,5.92E
2019648,1999-03-01,6.605,0.228,Dijon,France,47.42N,5.92E
2019649,1999-04-01,8.921999999999997,0.193,Dijon,France,47.42N,5.92E
2019650,1999-05-01,15.093,0.154,Dijon,France,47.42N,5.92E
2019651,1999-06-01,15.443,0.099,Dijon,France,47.42N,5.92E
2019652,1999-07-01,19.325,0.252,Dijon,France,47.42N,5.92E
2019653,1999-08-01,18.409,0.16899999999999998,Dijon,France,47.42N,5.92E
2019654,1999-09-01,16.968,0.23,Dijon,France,47.42N,5.92E
2019655,1999-10-01,9.999,0.185,Dijon,France,47.42N,5.92E
2019656,1999-11-01,2.886,0.278,Dijon,France,47.42N,5.92E
2019657,1999-12-01,2.25,0.355,Dijon,France,47.42N,5.92E
2019658,2000-01-01,1.001,0.256,Dijon,France,47.42N,5.92E
2019659,2000-02-01,4.442,0.287,Dijon,France,47.42N,5.92E
2019660,2000-03-01,6.093,0.282,Dijon,France,47.42N,5.92E
2019661,2000-04-01,9.574,0.131,Dijon,France,47.42N,5.92E
2019662,2000-05-01,14.866,0.222,Dijon,France,47.42N,5.92E
2019663,2000-06-01,17.718,0.305,Dijon,France,47.42N,5.92E
2019664,2000-07-01,16.294,0.244,Dijon,France,47.42N,5.92E
2019665,2000-08-01,19.072,0.181,Dijon,France,47.42N,5.92E
2019666,2000-09-01,15.477,0.243,Dijon,France,47.42N,5.92E
2019667,2000-10-01,10.484000000000002,0.307,Dijon,France,47.42N,5.92E
2019668,2000-11-01,6.49,0.293,Dijon,France,47.42N,5.92E
2019669,2000-12-01,4.854,0.37,Dijon,France,47.42N,5.92E
2019670,2001-01-01,2.782,0.455,Dijon,France,47.42N,5.92E
2019671,2001-02-01,3.629,0.32,Dijon,France,47.42N,5.92E
2019672,2001-03-01,7.675,0.353,Dijon,France,47.42N,5.92E
2019673,2001-04-01,7.2559999999999985,0.161,Dijon,France,47.42N,5.92E
2019674,2001-05-01,15.097,0.111,Dijon,France,47.42N,5.92E
2019675,2001-06-01,15.454,0.165,Dijon,France,47.42N,5.92E
2019676,2001-07-01,18.832,0.133,Dijon,France,47.42N,5.92E
2019677,2001-08-01,19.28,0.188,Dijon,France,47.42N,5.92E
2019678,2001-09-01,11.963,0.406,Dijon,France,47.42N,5.92E
2019679,2001-10-01,13.255999999999998,0.332,Dijon,France,47.42N,5.92E
2019680,2001-11-01,2.987,0.314,Dijon,France,47.42N,5.92E
2019681,2001-12-01,-0.464,0.27899999999999997,Dijon,France,47.42N,5.92E
2019682,2002-01-01,1.222,0.35600000000000004,Dijon,France,47.42N,5.92E
2019683,2002-02-01,5.796,0.355,Dijon,France,47.42N,5.92E
2019684,2002-03-01,6.945,0.228,Dijon,France,47.42N,5.92E
2019685,2002-04-01,9.239999999999998,0.14300000000000002,Dijon,France,47.42N,5.92E
2019686,2002-05-01,12.504,0.184,Dijon,France,47.42N,5.92E
2019687,2002-06-01,18.57,0.156,Dijon,France,47.42N,5.92E
2019688,2002-07-01,17.964000000000002,0.191,Dijon,France,47.42N,5.92E
2019689,2002-08-01,17.755,0.154,Dijon,France,47.42N,5.92E
2019690,2002-09-01,13.493,0.198,Dijon,France,47.42N,5.92E
2019691,2002-10-01,10.057,0.262,Dijon,France,47.42N,5.92E
2019692,2002-11-01,7.021,0.209,Dijon,France,47.42N,5.92E
2019693,2002-12-01,4.18,0.261,Dijon,France,47.42N,5.92E
2019694,2003-01-01,0.133,0.253,Dijon,France,47.42N,5.92E
2019695,2003-02-01,0.14800000000000013,0.314,Dijon,France,47.42N,5.92E
2019696,2003-03-01,7.901,0.311,Dijon,France,47.42N,5.92E
2019697,2003-04-01,9.678,0.213,Dijon,France,47.42N,5.92E
2019698,2003-05-01,14.354,0.255,Dijon,France,47.42N,5.92E
2019699,2003-06-01,21.734,0.228,Dijon,France,47.42N,5.92E
2019700,2003-07-01,20.302,0.301,Dijon,France,47.42N,5.92E
2019701,2003-08-01,23.224,0.318,Dijon,France,47.42N,5.92E
2019702,2003-09-01,14.921,0.305,Dijon,France,47.42N,5.92E
2019703,2003-10-01,7.4529999999999985,0.307,Dijon,France,47.42N,5.92E
2019704,2003-11-01,6.2959999999999985,0.397,Dijon,France,47.42N,5.92E
2019705,2003-12-01,2.0909999999999997,0.205,Dijon,France,47.42N,5.92E
2019706,2004-01-01,1.329,0.226,Dijon,France,47.42N,5.92E
2019707,2004-02-01,2.487,0.231,Dijon,France,47.42N,5.92E
2019708,2004-03-01,4.864,0.322,Dijon,France,47.42N,5.92E
2019709,2004-04-01,9.242,0.149,Dijon,France,47.42N,5.92E
2019710,2004-05-01,12.214,0.293,Dijon,France,47.42N,5.92E
2019711,2004-06-01,16.646,0.276,Dijon,France,47.42N,5.92E
2019712,2004-07-01,18.079,0.204,Dijon,France,47.42N,5.92E
2019713,2004-08-01,18.632,0.242,Dijon,France,47.42N,5.92E
2019714,2004-09-01,15.427,0.18899999999999997,Dijon,France,47.42N,5.92E
2019715,2004-10-01,11.722,0.255,Dijon,France,47.42N,5.92E
2019716,2004-11-01,4.46,0.28,Dijon,France,47.42N,5.92E
2019717,2004-12-01,0.6880000000000001,0.297,Dijon,France,47.42N,5.92E
2019718,2005-01-01,1.077,0.225,Dijon,France,47.42N,5.92E
2019719,2005-02-01,-0.45,0.278,Dijon,France,47.42N,5.92E
2019720,2005-03-01,5.773,0.196,Dijon,France,47.42N,5.92E
2019721,2005-04-01,9.478,0.262,Dijon,France,47.42N,5.92E
2019722,2005-05-01,13.73,0.092,Dijon,France,47.42N,5.92E
2019723,2005-06-01,18.477,0.165,Dijon,France,47.42N,5.92E
2019724,2005-07-01,18.905,0.156,Dijon,France,47.42N,5.92E
2019725,2005-08-01,16.988,0.165,Dijon,France,47.42N,5.92E
2019726,2005-09-01,15.849,0.184,Dijon,France,47.42N,5.92E
2019727,2005-10-01,12.447,0.18,Dijon,France,47.42N,5.92E
2019728,2005-11-01,4.04,0.203,Dijon,France,47.42N,5.92E
2019729,2005-12-01,-0.06400000000000006,0.321,Dijon,France,47.42N,5.92E
